branch,geom,direction,k_swing,signal_bar,signal_time,entry_bar,entry_time,entry,sl,tp,r_usd,invalidation,exit_bar,exit_time,exit,reason,gross_r,cost_r,net_r,mae_r,mfe_r,hold_bars,w3_class,ratio31,fib_ok,ret2,ret4,d1_close,d1_ema200,h4_bear,rsi_h1,atr_m15,kind,wyckoff,wyckoff_ratio
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,100321,2026-01-26 01:30:00,100322,2026-01-26 01:45:00,5111.73,5079.694240881704,5143.765759118295,32.03575911829557,5066.94,100342,2026-01-26 06:45:00,5143.765759118295,TP,1.0,0.02497209437260131,0.9750279056273987,-0.9036776651085042,1.1946025645493288,21,C,1.771708683473389,False,0.5063803299097394,0.21370223978920297,5007.31,3838.492027762306,False,80.67265793509038,12.814303647318098,IMPULSE_W5,False,
B01_LONG_CORE,G_BASE47,1,2.0,100450,2026-01-27 09:45:00,100451,2026-01-27 10:00:00,5115.69,5091.275060389504,5140.104939610495,24.41493961049582,5091.0,100458,2026-01-27 11:45:00,5091.275060389504,SL,-1.0,0.03276682280451291,-1.0327668228045128,-1.1886164972336863,0.0,8,B,1.0075170579391761,True,0.5630854631664157,0.28696051423324187,5058.04,3850.6268334562133,False,55.379981550954206,9.765975844198225,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,100513,2026-01-28 01:30:00,100514,2026-01-28 01:45:00,5237.42,5196.9857113769895,5277.854288623011,40.434288623010616,5180.0,100527,2026-01-28 05:00:00,5277.854288623011,TP,1.0,0.019785187949237983,0.980214812050762,-0.3069177280625506,1.0045929181225557,14,C,5.080035971222941,False,0.9610311750599473,0.3245412167345248,5192.99,3863.98368088451,False,66.1588049920382,16.173715449204245,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,100528,2026-01-28 05:15:00,100529,2026-01-28 05:30:00,5282.39,5248.302541103988,5316.477458896013,34.08745889601232,5180.0,100538,2026-01-28 07:45:00,5316.477458896013,TP,1.0,0.02346904186787555,0.9765309581321244,-0.2722408856673756,1.0540533428909424,10,C,5.080035971222941,False,0.9610311750599473,0.3245412167345248,5192.99,3863.98368088451,False,74.9660321524357,13.634983558404873,IMPULSE_W5,False,
B03_LONG_W3A_HV,G_BASE47,1,2.0,100558,2026-01-28 12:45:00,100559,2026-01-28 13:00:00,5299.16,5266.4983193598055,5331.821680640194,32.66168064019439,5255.22,100567,2026-01-28 15:00:00,5266.4983193598055,SL,-1.0,0.024493534451362473,-1.0244935344513624,-1.1377246752657824,0.6074396543937938,9,A,0.9090104443264292,False,0.3245412167345248,0.5117169750081132,5192.99,3863.98368088451,False,66.91055001924819,13.064672256077586,IMPULSE_W5,True,
B03_LONG_W3A_HV,G_BASE47,1,2.0,100944,2026-02-03 13:15:00,100945,2026-02-03 13:30:00,4962.86,4907.620203331867,5018.0997966681325,55.23979666813284,4906.25,100965,2026-02-03 18:30:00,4907.620203331867,SL,-1.0,0.014482312540109515,-1.0144823125401095,-1.035847404431321,0.9981933918270542,21,A,0.8096940641124604,True,0.43131678381343114,0.3205379095790061,4794.36,3915.6428442811384,False,61.80375910965667,22.095918667253024,IMPULSE_W5,False,
B01_LONG_CORE,G_BASE47,1,2.0,101223,2026-02-06 11:00:00,101224,2026-02-06 11:15:00,4887.37,4834.4491463009035,4940.290853699096,52.92085369909637,4828.66,101237,2026-02-06 14:30:00,4940.290853699096,TP,1.0,0.015116914110054504,0.9848830858899454,-0.16553020950510094,1.1010782314911032,14,B,1.3352673279680622,True,0.45168132759373986,0.3462131476895769,4699.98,3944.64750218107,False,54.075588764229416,21.16834147963838,IMPULSE_W5,False,
B03_LONG_W3A_HV,G_BASE47,1,2.0,101275,2026-02-09 00:00:00,101276,2026-02-09 00:15:00,5043.64,4996.931187360222,5090.348812639779,46.708812639778444,4939.91,101281,2026-02-09 01:30:00,4996.931187360222,SL,-1.0,0.017127388918439325,-1.0171273889184393,-1.2768468438696587,0.18090804545101147,6,A,0.6808222883419017,True,0.4064556847894688,0.3984902661899094,4942.27,3954.574094199169,False,57.142903829519845,18.6835250559113,IMPULSE_W5,False,
B02_LONG_EMA200_FIBOFF,G_BASE47,1,2.0,101296,2026-02-09 05:15:00,101297,2026-02-09 05:30:00,5035.18,4995.236685079206,5075.123314920795,39.943314920794364,4973.92,101317,2026-02-09 10:30:00,4995.236685079206,SL,-1.0,0.020028382761580026,-1.02002838276158,-1.030961002652339,0.40106836480062813,21,B,1.4856310422460597,False,0.3984902661899094,0.6968265287930101,4942.27,3954.574094199169,False,64.07438713746976,15.977325968317725,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,101353,2026-02-09 19:30:00,101354,2026-02-09 19:45:00,5085.72,5057.761691069729,5113.678308930272,27.958308930271414,5053.48,101367,2026-02-09 23:00:00,5057.761691069729,SL,-1.0,0.028614033917259307,-1.0286140339172594,-2.9715674223073765,0.38986621212264505,14,C,2.0264370603929436,True,0.6495270434149898,0.46104129263914245,4942.27,3954.574094199169,False,63.51695629397735,11.18332357210873,IMPULSE_W5,False,
B03_LONG_W3A_HV,G_BASE47,1,2.0,101998,2026-02-18 12:45:00,101999,2026-02-18 13:00:00,4948.87,4929.35633504304,4968.383664956959,19.513664956959474,4913.41,102001,2026-02-18 13:30:00,4968.383664956959,TP,1.0,0.040996911741824446,0.9590030882581756,0.0,1.2980647180255127,3,A,0.8052875337707498,False,0.33674257043612343,0.39060627845674994,4866.71,4025.1208246793185,False,49.31646302565086,7.805465982783838,IMPULSE_W5,False,
B03_LONG_W3A_HV,G_BASE47,1,2.0,102005,2026-02-18 14:30:00,102006,2026-02-18 14:45:00,4987.49,4963.536211220631,5011.443788779368,23.95378877936855,4955.15,102007,2026-02-18 15:00:00,5011.443788779368,TP,1.0,0.03339763940346012,0.9666023605965399,-0.0396596967916013,1.0286472936265854,2,A,0.7283728732326855,True,0.39060627845674994,0.313373910182599,4866.71,4025.1208246793185,False,61.217883438040936,9.581515511747337,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,102727,2026-03-02 03:00:00,102728,2026-03-02 03:15:00,5400.99,5354.837157784916,5447.142842215084,46.15284221508409,5351.84,102744,2026-03-02 07:15:00,5447.142842215084,TP,1.0,0.017333710376314305,0.9826662896236857,-0.3783082289630605,1.2709943133432433,17,C,3.8222771336247465,True,0.7272381676487321,0.43676960564921113,5290.66,4111.518848551176,False,79.1951830680138,18.461136886033678,IMPULSE_W5,False,
B02_LONG_EMA200_FIBOFF,G_BASE47,1,2.0,103175,2026-03-06 19:00:00,103176,2026-03-06 19:15:00,5180.23,5143.300875616832,5217.159124383167,36.92912438316762,5139.33,103195,2026-03-09 00:00:00,5143.300875616832,SL,-1.0,0.021663118564615683,-1.0216631185646157,-3.745011621857916,0.2561663770265814,20,B,1.5588571428571505,False,0.8532244897959219,0.43349392542941056,5098.75,4153.969576480963,False,64.6075049659798,14.771649753266967,IMPULSE_W5,True,
B01_LONG_CORE,G_BASE47,1,2.0,103286,2026-03-09 22:45:00,103287,2026-03-09 23:00:00,5154.89,5128.744478013881,5181.035521986119,26.145521986119093,5125.92,103298,2026-03-10 01:45:00,5181.035521986119,TP,1.0,0.030597973925505395,0.9694020260744947,-0.9684258747422694,1.1516312436211968,12,B,1.257171314741011,True,0.6195219123505958,0.44541277135160545,5182.45,4164.203212535879,False,56.32969064746545,10.458208794447685,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,104345,2026-03-24 23:30:00,104346,2026-03-24 23:45:00,4541.17,4483.66701460356,4598.67298539644,57.502985396439726,4452.4,104393,2026-03-25 11:30:00,4598.67298539644,TP,1.0,0.01391232115140811,0.9860876788485919,-0.22885768294066086,1.0550756553199137,48,C,1.7730092416761687,True,0.7728826433725833,0.4755444484112837,4447.45,4241.480135459288,True,60.89472729787908,23.00119415857598,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,104681,2026-03-30 11:30:00,104682,2026-03-30 11:45:00,4566.14,4536.096126666817,4596.183873333183,30.043873333183,4521.85,104690,2026-03-30 13:45:00,4536.096126666817,SL,-1.0,0.0266277250981621,-1.0266277250981621,-1.5999934318358358,0.4952756868258187,9,C,2.41590026568566,True,0.7645616186388643,0.2847474832924443,4501.27,4251.261355821756,True,59.938108611329625,12.017549333273054,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,105457,2026-04-09 13:30:00,105458,2026-04-09 13:45:00,4762.98,4737.812731148739,4788.14726885126,25.167268851260815,4724.81,105461,2026-04-09 14:30:00,4737.812731148739,SL,-1.0,0.03178731886753465,-1.0317873188675346,-1.008452691072505,0.013906952004560864,4,C,2.100749375520325,False,0.8925895087426815,0.42944906856915455,4702.52,4284.325718925843,True,54.74983780051301,10.066907540504346,IMPULSE_W5,False,
B01_LONG_CORE,G_BASE47,1,2.0,105556,2026-04-10 14:15:00,105557,2026-04-10 14:30:00,4773.96,4752.539870509794,4795.380129490206,21.42012949020591,4748.48,105561,2026-04-10 15:30:00,4752.539870509794,SL,-1.0,0.03734804686245199,-1.037348046862452,-1.5872919916542092,0.16246400385164575,5,B,1.3364928909952412,True,0.57965730951511,0.4350791052918928,4747.51,4288.934517742502,True,57.49711739232592,8.568051796082473,IMPULSE_W5,False,
B03_LONG_W3A_HV,G_BASE47,1,2.0,105695,2026-04-14 01:00:00,105696,2026-04-14 01:15:00,4758.48,4739.1213047503925,4777.838695249607,19.35869524960708,4735.67,105719,2026-04-14 07:00:00,4777.838695249607,TP,1.0,0.041325099118766154,0.9586749008812339,-0.8735092826229119,1.1813812710577687,24,A,0.803550526726499,True,0.46059305501366526,0.368293275066761,4741.09,4297.818024730102,True,63.89979858238382,7.743478099842923,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,105759,2026-04-14 17:00:00,105760,2026-04-14 17:15:00,4811.77,4784.707168422201,4838.8328315778,27.062831577799443,4776.3,105770,2026-04-14 19:45:00,4838.8328315778,TP,1.0,0.029560838735598796,0.9704391612644012,-0.08572643233325936,1.0083941113681125,11,C,1.9042316258351264,True,0.6789161098737795,0.4608187134502876,4741.09,4297.818024730102,False,67.40592496540894,10.825132631119915,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,107283,2026-05-06 14:00:00,107284,2026-05-06 14:15:00,4699.45,4668.818733946496,4730.081266053504,30.631266053504078,4652.31,107294,2026-05-06 16:45:00,4668.818733946496,SL,-1.0,0.02611710526762519,-1.0261171052676252,-1.0055085528035757,0.17008764805541024,11,C,3.9931034482758787,False,0.909425287356331,0.34588370754173675,4584.31,4354.94817648177,True,71.62294788444763,12.252506421401534,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,107371,2026-05-07 12:00:00,107372,2026-05-07 12:15:00,4735.11,4713.585731150696,4756.634268849303,21.524268849303553,4710.07,107387,2026-05-07 16:00:00,4713.585731150696,SL,-1.0,0.03716734842892864,-1.0371673484289285,-1.4002798520598594,0.9705323858504142,16,C,1.7340301974448133,False,0.7941347270615552,0.5207635632953823,4687.19,4358.254065272997,False,69.62070516489567,8.609707539721372,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,107594,2026-05-11 19:45:00,107595,2026-05-11 20:00:00,4723.75,4707.786265782511,4739.713734217489,15.963734217489218,4701.11,107606,2026-05-11 22:45:00,4739.713734217489,TP,1.0,0.0501135880302713,0.9498864119697287,-0.34954227651113773,1.2277829067416695,12,C,3.0464653169598286,False,0.8967806173249365,0.4257544394814244,4706.72,4365.054909504121,False,57.29030636286319,6.385493686995724,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,107609,2026-05-11 23:30:00,107610,2026-05-11 23:45:00,4745.9,4732.044724726168,4759.755275273831,13.855275273831467,4701.11,107612,2026-05-12 00:15:00,4759.755275273831,TP,1.0,0.05773974058176703,0.942260259418233,-0.10465327980443961,1.198099617071692,3,C,3.0464653169598286,False,0.8967806173249365,0.4257544394814244,4706.72,4365.054909504121,False,64.08009117203676,5.54211010953276,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,108265,2026-05-20 19:30:00,108266,2026-05-20 19:45:00,4542.48,4523.034476809655,4561.925523190344,19.44552319034483,4522.82,108288,2026-05-21 01:15:00,4561.925523190344,TP,1.0,0.04114057473121727,0.9588594252687828,-0.6083662488378717,1.0033157662575725,23,C,1.7141313742437416,True,0.7694468452895391,0.34261943779150783,4491.76,4382.965952525128,True,64.33114562062207,7.778209276137777,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,108506,2026-05-25 07:45:00,108507,2026-05-25 08:00:00,4558.16,4543.841819145249,4572.4781808547505,14.318180854750608,4543.78,108571,2026-05-26 00:00:00,4543.841819145249,SL,-1.0,0.055873019632558224,-1.0558730196325583,-1.1761270632653607,0.8967619651025697,65,C,2.1331260599208344,True,0.7097230073487731,0.3969789320259745,4499.27,4387.115035035409,True,60.40768935025326,5.727272341900061,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,108819,2026-05-28 14:00:00,108820,2026-05-28 14:15:00,4462.92,4431.164516131154,4494.675483868846,31.75548386884566,4419.01,108828,2026-05-28 16:15:00,4494.675483868846,TP,1.0,0.025192499138230916,0.974807500861769,-0.4307917352637578,1.033522277145914,9,C,1.7484774665042575,True,0.7372107186358078,0.3664228491814688,4448.64,4390.647451510671,True,50.865215436126284,12.702193547538188,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,108829,2026-05-28 16:30:00,108830,2026-05-28 16:45:00,4498.78,4469.479010983052,4528.080989016948,29.300989016947824,4419.01,108898,2026-05-29 09:45:00,4528.080989016948,TP,1.0,0.027302832663336944,0.972697167336663,-0.5655099215393564,1.17606951697324,69,C,1.7484774665042575,True,0.7372107186358078,0.3664228491814688,4448.64,4390.647451510671,True,63.304067108030374,11.720395606779247,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,113977,2026-08-12 07:30:00,113978,2026-08-12 07:45:00,4407.35,4391.851139769301,4422.8488602307,15.498860230699393,4384.44,113996,2026-08-12 12:15:00,4422.8488602307,TP,1.0,0.051616698782494905,0.9483833012175051,-0.4742284200641954,1.1439550867670152,19,C,2.6822916666666923,False,0.8161458333333449,0.5658252427184529,4369.65,4294.819920199475,False,59.90487213544443,6.199544092279838,IMPULSE_W5,False,
B02_LONG_EMA200_FIBOFF,G_BASE47,1,2.0,114185,2026-08-14 11:30:00,114186,2026-08-14 11:45:00,4364.11,4350.861362939961,4377.358637060039,13.248637060039073,4350.52,114188,2026-08-14 12:15:00,4377.358637060039,TP,1.0,0.06038356974944868,0.9396164302505513,-0.0898205600022747,1.240127563729324,3,C,2.5177065767285023,False,0.9033164699269107,0.27394507702611154,4356.83,4296.567465157284,False,47.39365848195743,5.299454824015756,IMPULSE_W5,False,
B03_LONG_W3A_HV,G_BASE47,1,2.0,114193,2026-08-14 13:30:00,114194,2026-08-14 13:45:00,4391.43,4372.88024674578,4409.979753254221,18.549753254220377,4370.03,114210,2026-08-14 17:45:00,4372.88024674578,SL,-1.0,0.04312725830021414,-1.0431272583002142,-1.0210378402575973,0.047979074858956854,17,A,0.7836570663094325,False,0.27394507702611154,0.4441595441595552,4356.83,4296.567465157284,False,57.13069126387914,7.4199013016879976,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,114503,2026-08-19 19:00:00,114504,2026-08-19 19:15:00,4491.36,4466.2964321617155,4516.423567838284,25.063567838284143,4462.19,114511,2026-08-19 21:00:00,4516.423567838284,TP,1.0,0.03191883953480935,0.9680811604651907,0.0,1.0533217046487302,8,C,4.516166618118272,False,0.7360908826099765,0.18246904024767782,4336.39,4298.992482934578,False,78.48972208045458,10.02542713531361,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,114599,2026-08-20 19:00:00,114600,2026-08-20 19:15:00,4516.35,4493.829048584791,4538.87095141521,22.52095141520931,4493.29,114642,2026-08-21 05:45:00,4538.87095141521,TP,1.0,0.03552247794734496,0.964477522052655,-0.8147968379172412,1.1389394491867315,43,C,5.274014778325228,False,0.9809113300492922,0.41657910099241174,4497.12,4300.963901014831,False,63.96831687699425,9.008380566083893,IMPULSE_W5,False,
B01_LONG_CORE,G_BASE47,1,2.0,115465,2026-09-02 19:30:00,115466,2026-09-02 19:45:00,4398.9,4381.493313296397,4416.306686703602,17.406686703602645,4373.99,115487,2026-09-03 01:00:00,4416.306686703602,TP,1.0,0.04595934962363773,0.9540406503763623,-0.46935985803140445,1.0909600616911401,22,B,1.5518405943938123,True,0.5528537656197255,0.3412404787812883,4337.89,4321.656789904018,False,58.98073148856224,6.962674681441027,IMPULSE_W5,True,
B02_LONG_EMA200_FIBOFF,G_BASE47,1,2.0,115491,2026-09-03 02:00:00,115492,2026-09-03 02:15:00,4420.83,4404.617925678107,4437.042074321893,16.212074321892942,4403.89,115497,2026-09-03 03:30:00,4437.042074321893,TP,1.0,0.04934593711550361,0.9506540628844964,-0.2880569079117568,1.0449002184208205,6,B,1.004066543438099,False,0.38114602587801594,0.5154639175257587,4394.57,4322.382294482088,False,68.3515576725427,6.484829728757146,IMPULSE_W5,False,
B02_LONG_EMA200_FIBOFF,G_BASE47,1,2.0,115498,2026-09-03 03:45:00,115499,2026-09-03 04:00:00,4437.81,4421.847231743881,4453.77276825612,15.962768256119489,4403.89,115531,2026-09-03 12:00:00,4453.77276825612,TP,1.0,0.05011662057383511,0.9498833794261649,-0.838200479097399,1.2059311825579073,33,B,1.004066543438099,False,0.38114602587801594,0.5154639175257587,4394.57,4322.382294482088,False,70.74960316898049,6.385107302447965,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,115543,2026-09-03 15:00:00,115544,2026-09-03 15:15:00,4504.9,4475.797400560304,4534.002599439696,29.10259943969595,4461.79,115559,2026-09-03 19:00:00,4475.797400560304,SL,-1.0,0.027488953406299504,-1.0274889534062994,-1.0194965594561354,0.25530365476101663,16,C,2.992238562091557,False,0.9456699346405248,0.5081228668942014,4394.57,4322.382294482088,False,70.03597362251438,11.641039775878545,IMPULSE_W5,True,
