branch,geom,direction,k_swing,signal_bar,signal_time,entry_bar,entry_time,entry,sl,tp,r_usd,invalidation,exit_bar,exit_time,exit,reason,gross_r,cost_r,net_r,mae_r,mfe_r,hold_bars,w3_class,ratio31,fib_ok,ret2,ret4,d1_close,d1_ema200,h4_bear,rsi_h1,atr_m15,kind
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,87433,2025-07-21 19:30:00,87434,2025-07-21 19:45:00,3398.88,3396.621039158459,3402.2684412623116,2.258960841541011,3389.66,87437,2025-07-21 20:30:00,3396.621039158459,SL,-1.0,0.2301943399980621,-1.2301943399980622,-1.2704956842200252,0.22576752576722545,4,C,2.4186915887850695,True,0.7271028037383063,0.2501287995878441,3347.84,3028.5400894329136,False,75.25230027005318,2.2589608415412057,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,87508,2025-07-22 14:15:00,87509,2025-07-22 14:30:00,3421.24,3417.4075276628737,3426.988708505689,3.8324723371260916,3406.72,87511,2025-07-22 15:00:00,3426.988708505689,TP,1.5,0.13568264928167478,1.3643173507183253,-0.32355093290239834,1.7325630600583943,3,C,4.4090909090908275,True,0.5410557184750683,0.3884270036581386,3395.4,3032.1904368017404,False,73.6833774484123,3.832472337126116,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,87518,2025-07-22 16:45:00,87519,2025-07-22 17:00:00,3428.79,3425.250108247827,3434.0998376282596,3.5398917521729345,3406.72,87519,2025-07-22 17:00:00,3425.250108247827,SL,-1.0,0.14689714725903755,-1.1468971472590375,-1.415297514937968,0.22599561116780145,1,C,4.4090909090908275,True,0.5410557184750683,0.3884270036581386,3395.4,3032.1904368017404,False,77.90834399576956,3.539891752172987,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,87535,2025-07-22 21:00:00,87536,2025-07-22 21:15:00,3429.82,3427.687187250796,3433.0192191238066,2.1328127492042768,3406.72,87540,2025-07-22 22:15:00,3427.687187250796,SL,-1.0,0.24380949532208343,-1.2438094953220835,-1.3175090035673866,0.0,5,C,4.4090909090908275,True,0.5410557184750683,0.3884270036581386,3395.4,3032.1904368017404,False,76.4762109832573,2.1328127492043967,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,88367,2025-08-04 13:00:00,88368,2025-08-04 13:15:00,3375.0,3372.091448359196,3379.362827461206,2.908551640804035,3366.0,88370,2025-08-04 13:45:00,3379.362827461206,TP,1.5,0.1787831416519915,1.3212168583480084,-0.34037559660660105,3.094323605515237,3,C,2.2316384180790805,False,0.8192090395479925,0.45569620253164195,3364.79,3059.5407897717528,False,69.12758833565161,2.9085516408038834,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,88628,2025-08-07 06:15:00,88629,2025-08-07 06:30:00,3381.23,3379.215879398713,3384.2511809019306,2.0141206012872317,3375.0,88630,2025-08-07 06:45:00,3384.2511809019306,TP,1.4999999999998872,0.2581771914093258,1.2418228085905614,-0.1688081636138622,1.7129063660810135,2,C,2.351791530944609,False,0.9283387622149734,0.5706371191135741,3370.99,3068.9413663932614,False,50.878244504144824,2.0141206012872224,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,88631,2025-08-07 07:00:00,88632,2025-08-07 07:15:00,3385.61,3383.6676046060393,3388.523593090941,1.942395393960851,3375.0,88632,2025-08-07 07:15:00,3388.523593090941,TP,1.499999999999883,0.26771068424932676,1.2322893157505561,0.0,2.198316580278116,1,C,2.351791530944609,False,0.9283387622149734,0.5706371191135741,3370.99,3068.9413663932614,False,60.129848761116214,1.9423953939606735,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,88633,2025-08-07 07:30:00,88634,2025-08-07 07:45:00,3393.19,3390.9735468286767,3396.514679756985,2.2164531713233373,3375.0,88635,2025-08-07 08:00:00,3390.9735468286767,SL,-1.0,0.234609062229604,-1.234609062229604,-5.802062577447572,0.8075965795980435,2,C,2.351791530944609,False,0.9283387622149734,0.5706371191135741,3370.99,3068.9413663932614,False,60.129848761116214,2.2164531713232565,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,89948,2025-08-27 00:15:00,89949,2025-08-27 00:30:00,3380.32,3378.486615434677,3383.070076847985,1.8333845653232856,3375.78,89949,2025-08-27 00:30:00,3378.486615434677,SL,-1.0,0.28362843771857926,-1.2836284377185794,-1.1563313230067038,0.2836284377185693,1,C,2.563146997929621,False,0.9503105590062085,0.2887722132471609,3378.0,3105.4495009605516,False,63.64121928758892,1.8333845653231684,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,90245,2025-09-01 02:30:00,90246,2025-09-01 02:45:00,3485.28,3479.3850628993573,3494.1224056509645,5.894937100642892,3468.8,90246,2025-09-01 02:45:00,3494.1224056509645,TP,1.5,0.08821128896240296,1.411788711037597,-0.28668668912781886,1.77101126301433,1,C,2.061630218687831,False,0.8078197481775969,0.4320154291224603,3461.84,3114.8070340532954,False,76.42590906758011,5.8949371006427995,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,90261,2025-09-01 06:30:00,90262,2025-09-01 06:45:00,3501.04,3496.0350823500125,3508.5473764749813,5.004917649987419,3468.8,90263,2025-09-01 07:00:00,3496.0350823500125,SL,-1.0,0.10389781338386399,-1.103897813383864,-1.0030135061288372,0.19181134778560233,2,C,2.061630218687831,False,0.8078197481775969,0.4320154291224603,3461.84,3114.8070340532954,False,80.85200159997608,5.004917649987286,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,90674,2025-09-05 13:45:00,90675,2025-09-05 14:00:00,3593.46,3587.5949653703606,3602.257551944459,5.865034629639467,3572.8,90675,2025-09-05 14:00:00,3587.5949653703606,SL,-1.0,0.08866102808193738,-1.0886610280819373,-1.1781686616272584,0.8644450237989173,1,C,2.761000862812735,True,0.5375323554788559,0.4549999999999983,3559.09,3131.7379151160185,False,67.1500823190985,5.865034629639516,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,90766,2025-09-08 12:45:00,90767,2025-09-08 13:00:00,3629.18,3624.682686175794,3635.9259707363085,4.497313824205776,3617.09,90767,2025-09-08 13:00:00,3635.9259707363085,TP,1.5,0.11562457509663157,1.3843754249033684,-0.43581570613346554,1.6587679427324533,1,B,1.1999999999999973,True,0.5100303951367828,0.2662107396149888,3593.64,3136.3339557616305,False,74.45591800382681,4.497313824205595,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,91652,2025-09-19 18:15:00,91653,2025-09-19 18:30:00,3683.52,3680.1469694418242,3688.5795458372636,3.373030558175742,3672.0,91662,2025-09-19 20:45:00,3688.5795458372636,TP,1.5,0.1541640346956225,1.3458359653043774,-0.6967028491051901,1.9478032845197404,10,C,1.8923654568210104,False,0.8448060075093857,0.3634259259259213,3645.24,3181.1101225140865,False,66.18480701986833,3.373030558175947,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,92115,2025-09-26 14:00:00,92116,2025-09-26 14:15:00,3780.55,3775.0300534891726,3788.829919766242,5.5199465108275945,3762.64,92116,2025-09-26 14:15:00,3788.829919766242,TP,1.5000000000000413,0.09420381139201246,1.4057961886080288,0.0,1.7119731108740397,1,C,1.8377911993097031,False,0.6091458153580549,0.5830985915493067,3753.29,3208.6759141663874,False,62.4469716536943,5.519946510827512,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,92129,2025-09-26 17:30:00,92130,2025-09-26 17:45:00,3790.19,3784.9015424881954,3798.1226862677067,5.288457511804609,3777.94,92131,2025-09-26 18:00:00,3784.9015424881954,SL_FIRST,-1.0,0.09832734759413007,-1.09832734759413,-1.1061826604339462,1.6658921775082318,2,B,1.430985915492977,True,0.5830985915493067,0.49803149606298647,3753.29,3208.6759141663874,False,62.561193504692724,5.288457511804391,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,92200,2025-09-29 11:15:00,92201,2025-09-29 11:30:00,3834.62,3829.168131860608,3842.797802209088,5.4518681393919906,3812.02,92202,2025-09-29 11:45:00,3842.797802209088,TP,1.5,0.09538014983208894,1.404619850167911,-0.0018342336505737212,1.782875108399863,2,C,1.8152520740267903,True,0.6295469049138458,0.36878185972930333,3772.99,3214.2909796970703,False,65.69814973696651,5.451868139391765,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,92354,2025-10-01 01:45:00,92355,2025-10-01 02:00:00,3879.22,3875.5686967936495,3884.6969548095253,3.6513032063503488,3867.9,92355,2025-10-01 02:00:00,3884.6969548095253,TP,1.5,0.1424149052030562,1.357585094796944,-0.0328649781237523,1.8650875085247491,1,A,0.6144772117962506,False,0.3730116175156382,0.24665503199534589,3875.76,3227.111936511069,False,61.04519919337124,3.6513032063503803,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,92496,2025-10-02 13:15:00,92497,2025-10-02 13:30:00,3896.2,3891.0996108883637,3903.850583667454,5.100389111636105,3881.55,92497,2025-10-02 13:30:00,3891.0996108883637,SL,-1.0,0.10195300566650183,-1.101953005666502,-1.9037763173494933,0.5489777228196608,1,C,1.9174122505162159,False,0.7116311080523281,0.5208183776022863,3870.01,3233.508932167675,False,59.25200384639168,5.100389111635958,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,92711,2025-10-06 19:00:00,92712,2025-10-06 19:15:00,3974.61,3969.08959903065,3982.8906014540253,5.5204009693502485,3958.64,92716,2025-10-06 20:15:00,3969.08959903065,SL,-1.0,0.09419605620806998,-1.09419605620807,-1.0071732163785845,0.3785956874516099,5,C,1.666009463722389,True,0.7732649842271305,0.4818934911242634,3883.56,3246.201717847878,False,74.42027141820844,5.520400969350157,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,92722,2025-10-06 21:45:00,92723,2025-10-06 22:00:00,3977.81,3974.00205549856,3983.52191675216,3.8079445014400335,3958.64,92723,2025-10-06 22:00:00,3974.00205549856,SL,-1.0,0.13655661205234318,-1.1365566120523432,-1.2211312423911695,1.089826807725455,1,C,1.666009463722389,True,0.7732649842271305,0.4818934911242634,3883.56,3246.201717847878,False,74.90370303130426,3.8079445014399567,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,92724,2025-10-06 22:15:00,92725,2025-10-06 22:30:00,3986.32,3981.8315172411053,3993.0527241383425,4.488482758894861,3958.64,92725,2025-10-06 22:30:00,3981.8315172411053,SL,-1.0,0.11585206581656396,-1.115852065816564,-2.983190694776595,0.0,1,C,1.666009463722389,True,0.7732649842271305,0.4818934911242634,3883.56,3246.201717847878,False,76.95173978584286,4.488482758894656,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,92856,2025-10-08 07:15:00,92857,2025-10-08 07:30:00,4047.44,4041.3555137772296,4056.5667293341558,6.084486222770465,4032.61,92866,2025-10-08 09:45:00,4056.5667293341558,TP,1.5,0.08546325539434405,1.414536744605656,-0.7280811949940964,2.054405177748655,10,C,2.573665893271488,True,0.6374709976798097,0.3326572008113545,4000.88,3260.9714009181416,False,80.09940907062733,6.084486222770472,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,93179,2025-10-13 16:00:00,93180,2025-10-13 16:15:00,4120.97,4112.2389868102855,4134.066519784572,8.731013189714758,4100.0,93182,2025-10-13 16:45:00,4112.2389868102855,SL,-1.0,0.05955780717552534,-1.0595578071755254,-1.1178542269868081,0.11797027190533832,3,A,0.08271966105114495,False,0.0356098053061638,0.4634146341463415,3983.01,3282.9609324487324,False,72.07503651960302,8.731013189715155,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,93223,2025-10-14 03:00:00,93224,2025-10-14 03:15:00,4171.49,4163.824811076625,4182.987783385061,7.665188923374444,4147.13,93226,2025-10-14 03:45:00,4182.987783385061,TP,1.5,0.06783916289581556,1.4321608371041845,-0.5166213174373694,1.5890019309058716,3,C,2.7671821305842257,False,0.9321305841924422,0.29292145296491573,4141.69,3291.5055002850636,False,81.5072422819884,7.665188923374237,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,93227,2025-10-14 04:00:00,93228,2025-10-14 04:15:00,4184.78,4177.190314690741,4196.164527963889,7.589685309259039,4147.13,93228,2025-10-14 04:15:00,4177.190314690741,SL,-1.0,0.06851403962238406,-1.068514039622384,-1.5046737163223671,0.0,1,C,2.7671821305842257,False,0.9321305841924422,0.29292145296491573,4141.69,3291.5055002850636,False,84.09380473171166,7.589685309258952,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,93230,2025-10-14 04:45:00,93231,2025-10-14 05:00:00,4185.04,4177.098550063979,4196.952174904031,7.941449936020945,4147.13,93231,2025-10-14 05:00:00,4196.952174904031,TP,1.5,0.0654792266134395,1.4345207733865606,-0.2442878839039354,1.7314218575669096,1,C,2.7671821305842257,False,0.9321305841924422,0.29292145296491573,4141.69,3291.5055002850636,False,84.09380473171166,7.941449936021084,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,93331,2025-10-15 06:00:00,93332,2025-10-15 06:15:00,4208.5,4200.641543625155,4220.287684562269,7.858456374845446,4191.24,93335,2025-10-15 07:00:00,4220.287684562269,TP,1.500000000000058,0.06617075608697096,1.433829243913087,-0.7291508314967591,1.6097308932695356,4,B,1.001129214389413,True,0.4465236328439987,0.27602320335159924,4176.71,3300.3135052573516,False,66.68636793878801,7.858456374845124,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,93337,2025-10-15 07:30:00,93338,2025-10-15 07:45:00,4223.52,4215.681596497287,4235.277605254071,7.838403502713845,4191.24,93339,2025-10-15 08:00:00,4235.277605254071,TP,1.5,0.06634003975681571,1.4336599602431843,-0.1939170392892093,2.0437835325079927,2,B,1.001129214389413,True,0.4465236328439987,0.27602320335159924,4176.71,3300.3135052573516,False,71.61461530343833,7.838403502713783,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,93481,2025-10-16 19:30:00,93482,2025-10-16 19:45:00,4323.98,4314.01436561233,4338.928451581503,9.965634387669525,4300.03,93483,2025-10-16 20:00:00,4338.928451581503,TP,1.4999999999999543,0.05217931741941043,1.4478206825805437,-0.001003448411842379,2.6159900098539657,2,C,2.6097560975609393,True,0.6665552956899307,0.3105876328255066,4238.42,3309.6478982398653,False,73.47165655758731,9.96563438766957,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,93485,2025-10-16 20:30:00,93486,2025-10-16 20:45:00,4351.49,4341.320528328139,4366.7442075077915,10.169471671861174,4300.03,93487,2025-10-16 21:00:00,4366.7442075077915,TP,1.5,0.0511334331594467,1.4488665668405534,0.0,1.9165204082261633,2,C,2.6097560975609393,True,0.6665552956899307,0.3105876328255066,4238.42,3309.6478982398653,False,77.52847807504162,10.169471671861382,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,93488,2025-10-16 21:15:00,93489,2025-10-16 21:30:00,4372.71,4362.457656974097,4388.088514538855,10.252343025903428,4300.03,93491,2025-10-16 22:00:00,4388.088514538855,TP,1.4999999999999556,0.050720113313237294,1.4492798866867183,-0.7549493789316261,40.701915547078436,3,C,2.6097560975609393,True,0.6665552956899307,0.3105876328255066,4238.42,3309.6478982398653,False,81.69555524200837,10.252343025903546,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,93655,2025-10-20 15:00:00,93656,2025-10-20 15:15:00,4347.44,4332.803388204879,4369.39491769268,14.636611795120189,4281.5,93671,2025-10-20 19:00:00,4369.39491769268,TP,1.5,0.035527347946289506,1.4644726520537106,-0.9517229940226747,1.7408400493682181,16,B,1.2758579881656853,True,0.6194082840236703,0.43103608199610505,4238.93,3329.997841097916,False,59.92343927795657,14.63661179512042,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,93673,2025-10-20 19:30:00,93674,2025-10-20 19:45:00,4381.43,4370.223431994472,4398.239852008293,11.206568005528425,4281.5,93675,2025-10-20 20:00:00,4370.223431994472,SL,-1.0,0.04640136032222118,-1.046401360322221,-1.3991794804854647,1.0475999426593587,2,B,1.2758579881656853,True,0.6194082840236703,0.43103608199610505,4238.93,3329.997841097916,False,65.25493255888625,11.20656800552877,IMPULSE_W5
B02_LONG_EMA200_FIBOFF,G_PROD,1,2.0,94889,2025-11-06 11:30:00,94890,2025-11-06 11:45:00,4012.99,4008.3404149580033,4019.9643775629947,4.649585041996488,4001.0,94891,2025-11-06 12:00:00,4019.9643775629947,TP,1.5000000000000488,0.11183793721443944,1.3881620627856095,-0.6430681389829799,1.5076614228331633,2,B,1.450056539766284,False,0.37693177534865907,0.3296074863529998,3971.74,3417.1630207472103,False,68.2105614033967,4.649585041996657,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,95049,2025-11-10 03:30:00,95050,2025-11-10 03:45:00,4046.0,4039.656233922405,4055.5156491163925,6.343766077594864,4029.72,95057,2025-11-10 05:30:00,4055.5156491163925,TP,1.5000000000000357,0.08197023560445495,1.4180297643955808,-0.6037423122404931,2.199009205157945,8,C,2.443171402383114,False,0.8029330889092507,0.26430313262052446,3992.01,3428.4892028566196,False,72.42472857102902,6.343766077594641,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,95058,2025-11-10 05:45:00,95059,2025-11-10 06:00:00,4066.0,4059.7869983729315,4075.3195024406027,6.213001627068479,4029.72,95067,2025-11-10 08:00:00,4075.3195024406027,TP,1.5,0.0836954553068989,1.416304544693101,-0.4104296366011681,2.161596086099305,9,C,2.443171402383114,False,0.8029330889092507,0.26430313262052446,3992.01,3428.4892028566196,False,75.83872398846498,6.213001627068581,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,95082,2025-11-10 11:45:00,95083,2025-11-10 12:00:00,4082.6,4076.758973166024,4091.3615402509636,5.841026833975775,4066.68,95084,2025-11-10 12:15:00,4091.3615402509636,TP,1.5,0.0890254427484037,1.4109745572515964,-0.11299383118064131,1.9517116294842503,2,A,0.9431626336522275,False,0.26430313262052446,0.2649164677804318,3992.01,3428.4892028566196,False,76.72702725386162,5.84102683397556,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,95086,2025-11-10 12:45:00,95087,2025-11-10 13:00:00,4095.25,4089.520833053801,4103.843750419298,5.729166946198802,4066.68,95087,2025-11-10 13:00:00,4103.843750419298,TP,1.4999999999999603,0.09076363193518222,1.4092363680647781,0.0,1.5359999250569616,1,A,0.9431626336522275,False,0.26430313262052446,0.2649164677804318,3992.01,3428.4892028566196,False,78.37486400020154,5.729166946198899,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,95319,2025-11-12 23:00:00,95320,2025-11-12 23:15:00,4187.77,4180.907388109468,4198.063917835799,6.862611890532207,4172.0,95321,2025-11-12 23:30:00,4180.907388109468,SL,-1.0,0.07577289934134293,-1.075772899341343,-1.9584380137455528,0.279776859106375,2,C,4.520908621579773,True,0.7398038203407336,0.3400708005024534,4127.99,3442.20914240551,False,68.46380456439664,6.8626118905319355,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,95746,2025-11-19 09:45:00,95747,2025-11-19 10:00:00,4104.21,4096.327325888709,4116.034011166936,7.882674111290726,4072.35,95766,2025-11-19 14:45:00,4116.034011166936,TP,1.4999999999999423,0.06596746137902358,1.4340325386209187,-0.986974710632282,2.365948374459165,20,C,1.6631427198462383,False,0.6674675636713076,0.5541750939035025,4069.0,3474.512643091405,False,57.65041594650254,7.882674111291047,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,96100,2025-11-25 02:15:00,96101,2025-11-25 02:30:00,4142.49,4135.948692941697,4152.301960587454,6.541307058302664,4124.45,96102,2025-11-25 02:45:00,4152.301960587454,TP,1.5000000000000695,0.07949481584723672,1.420505184152833,-0.048919886675178104,1.9277492842955795,2,C,1.7190914934647503,False,0.3786158131562041,0.2447962108936847,4143.6,3498.861911182739,False,68.05138297405577,6.5413070583023085,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,96442,2025-11-28 15:45:00,96443,2025-11-28 16:00:00,4207.52,4200.609369567901,4217.88594564815,6.910630432099424,4187.83,96446,2025-11-28 16:45:00,4217.88594564815,TP,1.5,0.07524639106508058,1.4247536089349193,-0.6714293356576894,1.729219948514806,4,C,2.5580568720380534,True,0.6860189573459998,0.4555349698934678,4160.64,3518.152609439225,False,67.9634911092453,6.910630432099636,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,96450,2025-11-28 17:45:00,96451,2025-11-28 18:00:00,4221.45,4214.405515923645,4232.0167261145325,7.04448407635482,4187.83,96462,2025-11-28 20:45:00,4232.0167261145325,TP,1.5000000000000646,0.07381661940941953,1.4261833805906452,-0.9141904403781389,1.530275302372161,12,C,2.5580568720380534,True,0.6860189573459998,0.4555349698934678,4160.64,3518.152609439225,False,74.43145945921911,7.044484076355187,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,96473,2025-11-28 23:30:00,96474,2025-11-28 23:45:00,4230.6,4226.06119168118,4237.408212478231,4.538808318819974,4217.79,96475,2025-12-01 00:00:00,4237.408212478231,TP,1.5000000000001001,0.11456751717049656,1.3854324828296036,-0.6455438948261313,2.119499067654162,2,B,1.0375173691523827,True,0.4555349698934678,0.3312500000000019,4160.64,3518.152609439225,False,68.00292275647851,4.538808318819927,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,96477,2025-12-01 00:30:00,96478,2025-12-01 00:45:00,4242.12,4236.7544074241505,4250.168388863774,5.365592575849405,4217.79,96478,2025-12-01 00:45:00,4236.7544074241505,SL,-1.0,0.09691380637816709,-1.0969138063781672,-1.0157312399249865,0.4901602130280577,1,B,1.0375173691523827,True,0.4555349698934678,0.3312500000000019,4232.82,3525.263727753263,False,69.95007075263119,5.365592575849038,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,96480,2025-12-01 01:15:00,96481,2025-12-01 01:30:00,4249.41,4242.92085754769,4259.143713678465,6.489142452310261,4217.79,96482,2025-12-01 01:45:00,4259.143713678465,TP,1.5,0.08013385494640665,1.4198661450535934,-0.08167489061841368,3.3841143358136403,2,B,1.0375173691523827,True,0.4555349698934678,0.3312500000000019,4232.82,3525.263727753263,False,73.21214240282735,6.489142452310571,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,97328,2025-12-11 21:15:00,97329,2025-12-11 21:30:00,4287.98,4281.928366479716,4297.057450280425,6.051633520283758,4272.01,97337,2025-12-11 23:30:00,4281.928366479716,SL,-1.0,0.08592721258765476,-1.0859272125876547,-1.0195594262803038,0.6279296304482763,9,C,1.88529591214157,True,0.46156192800488793,0.3396440129449793,4239.31,3578.6185593258397,False,75.01460204909313,6.051633520284091,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,97378,2025-12-12 09:45:00,97379,2025-12-12 10:00:00,4327.3,4322.513646209334,4334.479530686,4.7863537906659985,4315.96,97381,2025-12-12 10:30:00,4334.479530686,TP,1.500000000000095,0.10864219878899602,1.391357801211099,-0.3238373233133915,1.9325775746119482,3,C,2.3596358118361533,False,0.6793120890237584,0.19378349410503826,4285.37,3585.6509119693637,False,80.30288185745474,4.78635379066595,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,97382,2025-12-12 10:45:00,97383,2025-12-12 11:00:00,4338.45,4333.524099057288,4345.838851414067,4.925900942711451,4315.96,97383,2025-12-12 11:00:00,4345.838851414067,TP,1.5,0.10556444517411818,1.3944355548258818,-0.4242878661806199,1.9164006970071719,1,C,2.3596358118361533,False,0.6793120890237584,0.19378349410503826,4285.37,3585.6509119693637,False,82.02563729238928,4.925900942711607,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,97393,2025-12-12 13:30:00,97394,2025-12-12 13:45:00,4351.78,4346.096950314988,4360.304574527518,5.683049685011611,4333.32,97394,2025-12-12 13:45:00,4346.096950314988,SL,-1.0,0.09150016783619544,-1.0915001678361955,-1.2510888332986916,0.029913516407999774,1,A,0.7146838156484545,False,0.19378349410503826,0.4793041391721777,4285.37,3585.6509119693637,False,76.31495706134685,5.683049685011409,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,97941,2025-12-22 06:30:00,97942,2025-12-22 06:45:00,4423.52,4418.682089675211,4430.776865487185,4.837910324789846,4413.67,97942,2025-12-22 06:45:00,4430.776865487185,TP,1.5,0.10748442304427963,1.3925155769557205,0.0,2.536218982217808,1,C,2.0926032110091617,False,0.5157683486238454,0.12768872448280225,4351.32,3629.250367013721,False,81.03208558985435,4.8379103247899735,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,97955,2025-12-22 10:00:00,97956,2025-12-22 10:15:00,4433.28,4429.055573934742,4439.616639097887,4.2244260652578305,4413.67,97958,2025-12-22 10:45:00,4429.055573934742,SL,-1.0,0.12309364443055124,-1.1230936444305513,-1.4392487656495048,0.0023671854698699636,3,C,2.0926032110091617,False,0.5157683486238454,0.12768872448280225,4351.32,3629.250367013721,False,77.52211471399272,4.22442606525791,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,97966,2025-12-22 12:45:00,97967,2025-12-22 13:00:00,4431.61,4427.5857643592235,4437.646353461164,4.024235640776169,4413.67,97967,2025-12-22 13:00:00,4437.646353461164,TP,1.5,0.12921708528472398,1.3707829147152761,0.0,2.788107109412761,1,C,2.0926032110091617,False,0.5157683486238454,0.12768872448280225,4351.32,3629.250367013721,False,74.2922812873718,4.024235640775896,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,97972,2025-12-22 14:15:00,97973,2025-12-22 14:30:00,4444.19,4438.956502897519,4452.0402456537195,5.233497102480214,4413.67,97973,2025-12-22 14:30:00,4438.956502897519,SL,-1.0,0.09935994800753134,-1.0993599480075313,-2.117131199852769,0.0,1,C,2.0926032110091617,False,0.5157683486238454,0.12768872448280225,4351.32,3629.250367013721,False,78.46467482262679,5.233497102479803,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,98296,2025-12-25 23:15:00,98297,2025-12-25 23:30:00,4519.15,4516.37518250967,4523.312226235495,2.7748174903299514,4508.69,98297,2025-12-25 23:30:00,4516.37518250967,SL,-1.0,0.18739971252601814,-1.187399712526018,-2.021754590905578,0.16217282814777792,1,C,2.7320490367776293,False,0.9737302977233564,0.46666666666669776,4496.84,3655.11266994376,False,57.54375650823217,2.7748174903302067,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,99244,2026-01-08 20:15:00,99245,2026-01-08 20:30:00,4478.46,4471.774247848553,4488.48862822717,6.68575215144665,4455.01,99247,2026-01-08 21:00:00,4488.48862822717,TP,1.5,0.07777733727199017,1.42222266272801,0.0,1.7260586002283917,3,C,1.6611909650924321,True,0.5745379876796753,0.44128553770085377,4477.97,3728.576441010423,False,53.46172946163183,6.685752151446502,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,99377,2026-01-12 05:30:00,99378,2026-01-12 05:45:00,4586.49,4579.375336112728,4597.1619958309075,7.11466388727149,4564.9,99379,2026-01-12 06:00:00,4579.375336112728,SL,-1.0,0.0730884843246506,-1.0730884843246506,-1.056971927156419,0.3092205106042654,2,C,2.609324758842438,True,0.5564997703261482,0.3065751254290998,4508.45,3743.760405941778,False,70.47221498446336,7.1146638872718615,IMPULSE_W5
